auto-id,auto-testconfig_id,cfg-active,Active,cfg-scenario_name,cfg-carrier_01-test_type,cfg-carrier_01-rat,cfg-carrier_01-standard,cfg-carrier_01-band,cfg-carrier_01-bandwidth-MHz,cfg-carrier_01-rate-Mbps,cfg-carrier_01-mcs,cfg-carrier_01-channel,cfg-carrier_01-frequency-MHz,cfg-carrier_01-chain_mask,cfg-carrier_01-core_type,cfg-carrier_01-rx_power_range-dBm,cfg-carrier_01-packet_num,cfg-carrier_01-capture_time-ms,cfg-carrier_01-packet_length-bytes,cfg-carrier_01-analog_gain_index,cfg-carrier_01-digital_gain-dB,cfg-carrier_01-fem_pa_mode,cfg-carrier_01-ipg-us,auto-row_index,meas-checker_name,Error,checker_result,error_message,meas-antenna,meas-carrier,meas-domain,meas-rx_power_level-dBm,ecid,wl_fw_version,temperature-C,per,per-%,rssi_avg-dBm,sensitivity_per-dBm,sensitivity_per_lerp-dBm,sensitivity_per_h2l-dBm,sensitivity_per_h2l_lerp-dBm,waveform_filename,carrier_measurement_status,Measurement Time (s),carrier_error_message
acee19ba863f11f1902df1038fb33aeb,103,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-87.5,200,0,1024,0,0,,,914,,False,,,5GCore1,carrier_01,proxima_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.671,
acee19ba863f11f1902df1038fb33aeb,103,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-87.5,200,0,1024,0,0,,,915,,False,,,5GCore1,carrier_01,fem_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",28,,,,,,,,,,0.671,
acee19ba863f11f1902df1038fb33aeb,103,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-87.5,200,0,1024,0,0,,,916,,False,,,5GCore1,carrier_01,pmu_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.34,,,,,,,,,,0.671,
acee19ba863f11f1902df1038fb33aeb,103,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-87.5,200,0,1024,0,0,,,917,,False,,,5GCore1,carrier_01,,-87.5,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,0.0,0.0,-81.56,,,,,,,0.671,
acee19ba863f11f1902df1038fb33aeb,103,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-87.5,200,0,1024,0,0,,,918,,False,,,5GCore1,carrier_01,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,unknown,unknown,unknown,unknown,/user/WL_11N_HT_20MHz_1SS_MCS0_UNICAST.iqvsg,success,0.671,
acee19ba863f11f1902df1038fb33aeb,103,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-87.5,200,0,1024,0,0,,,919,rfdate_error_status,False,False,,,,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,,,,,,,0.671,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,920,,False,,,5GCore1,carrier_01,proxima_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,921,,False,,,5GCore1,carrier_01,fem_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,922,,False,,,5GCore1,carrier_01,pmu_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.43,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,923,,False,,,5GCore1,carrier_01,proxima_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,924,,False,,,5GCore1,carrier_01,fem_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,925,,False,,,5GCore1,carrier_01,pmu_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.43,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,926,,False,,,5GCore1,carrier_01,,-88.5,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,0.0,0.0,-82.62,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,927,,False,,,5GCore1,carrier_01,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,unknown,unknown,unknown,unknown,/user/WL_11N_HT_20MHz_1SS_MCS0_UNICAST.iqvsg,success,0.669,
acee19ba863f11f1902df1038fb33aeb,104,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-88.5,200,0,1024,0,0,,,928,rfdate_error_status,False,False,,,,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,929,,False,,,5GCore1,carrier_01,proxima_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",28,,,,,,,,,,0.674,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,930,,False,,,5GCore1,carrier_01,fem_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.674,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,931,,False,,,5GCore1,carrier_01,pmu_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.43,,,,,,,,,,0.674,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,932,,False,,,5GCore1,carrier_01,proxima_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.674,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,933,,False,,,5GCore1,carrier_01,fem_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.674,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,934,,False,,,5GCore1,carrier_01,pmu_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.34,,,,,,,,,,0.674,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,935,,False,,,5GCore1,carrier_01,,-89.5,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,0.0,0.0,-83.56,,,,,,,0.674,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,936,,False,,,5GCore1,carrier_01,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,unknown,unknown,unknown,unknown,/user/WL_11N_HT_20MHz_1SS_MCS0_UNICAST.iqvsg,success,0.674,
acee19ba863f11f1902df1038fb33aeb,105,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-89.5,200,0,1024,0,0,,,937,rfdate_error_status,False,False,,,,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,,,,,,,0.674,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,938,,False,,,5GCore1,carrier_01,proxima_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.662,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,939,,False,,,5GCore1,carrier_01,fem_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.662,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,940,,False,,,5GCore1,carrier_01,pmu_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.43,,,,,,,,,,0.662,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,941,,False,,,5GCore1,carrier_01,proxima_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",28,,,,,,,,,,0.662,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,942,,False,,,5GCore1,carrier_01,fem_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.662,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,943,,False,,,5GCore1,carrier_01,pmu_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.25,,,,,,,,,,0.662,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,944,,False,,,5GCore1,carrier_01,,-90.5,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,0.0,0.0,-84.62,,,,,,,0.662,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,945,,False,,,5GCore1,carrier_01,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,unknown,unknown,unknown,unknown,/user/WL_11N_HT_20MHz_1SS_MCS0_UNICAST.iqvsg,success,0.662,
acee19ba863f11f1902df1038fb33aeb,106,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-90.5,200,0,1024,0,0,,,946,rfdate_error_status,False,False,,,,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,,,,,,,0.662,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,947,,False,,,5GCore1,carrier_01,proxima_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.66,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,948,,False,,,5GCore1,carrier_01,fem_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.66,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,949,,False,,,5GCore1,carrier_01,pmu_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.43,,,,,,,,,,0.66,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,950,,False,,,5GCore1,carrier_01,proxima_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.66,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,951,,False,,,5GCore1,carrier_01,fem_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.66,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,952,,False,,,5GCore1,carrier_01,pmu_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.43,,,,,,,,,,0.66,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,953,,False,,,5GCore1,carrier_01,,-91.5,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,0.0,0.0,-85.56,,,,,,,0.66,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,954,,False,,,5GCore1,carrier_01,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,unknown,unknown,unknown,unknown,/user/WL_11N_HT_20MHz_1SS_MCS0_UNICAST.iqvsg,success,0.66,
acee19ba863f11f1902df1038fb33aeb,107,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-91.5,200,0,1024,0,0,,,955,rfdate_error_status,False,False,,,,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,,,,,,,0.66,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,956,,False,,,5GCore1,carrier_01,proxima_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",28,,,,,,,,,,0.673,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,957,,False,,,5GCore1,carrier_01,fem_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.673,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,958,,False,,,5GCore1,carrier_01,pmu_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.52,,,,,,,,,,0.673,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,959,,False,,,5GCore1,carrier_01,proxima_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.673,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,960,,False,,,5GCore1,carrier_01,fem_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",28,,,,,,,,,,0.673,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,961,,False,,,5GCore1,carrier_01,pmu_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.34,,,,,,,,,,0.673,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,962,,False,,,5GCore1,carrier_01,,-92.5,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,0.0,0.0,-86.56,,,,,,,0.673,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,963,,False,,,5GCore1,carrier_01,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,unknown,unknown,unknown,unknown,/user/WL_11N_HT_20MHz_1SS_MCS0_UNICAST.iqvsg,success,0.673,
acee19ba863f11f1902df1038fb33aeb,108,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-92.5,200,0,1024,0,0,,,964,rfdate_error_status,False,False,,,,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,,,,,,,0.673,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,965,,False,,,5GCore1,carrier_01,proxima_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.668,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,966,,False,,,5GCore1,carrier_01,fem_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.668,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,967,,False,,,5GCore1,carrier_01,pmu_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.43,,,,,,,,,,0.668,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,968,,False,,,5GCore1,carrier_01,proxima_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",28,,,,,,,,,,0.668,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,969,,False,,,5GCore1,carrier_01,fem_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.668,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,970,,False,,,5GCore1,carrier_01,pmu_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.43,,,,,,,,,,0.668,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,971,,False,,,5GCore1,carrier_01,,-93.5,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,0.0,0.0,-87.62,,,,,,,0.668,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,972,,False,,,5GCore1,carrier_01,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,unknown,unknown,unknown,unknown,/user/WL_11N_HT_20MHz_1SS_MCS0_UNICAST.iqvsg,success,0.668,
acee19ba863f11f1902df1038fb33aeb,109,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-93.5,200,0,1024,0,0,,,973,rfdate_error_status,False,False,,,,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,,,,,,,0.668,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,974,,False,,,5GCore1,carrier_01,proxima_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,975,,False,,,5GCore1,carrier_01,fem_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",28,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,976,,False,,,5GCore1,carrier_01,pmu_before,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.34,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,977,,False,,,5GCore1,carrier_01,proxima_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,978,,False,,,5GCore1,carrier_01,fem_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",27,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,979,,False,,,5GCore1,carrier_01,pmu_after,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",31.52,,,,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,980,,False,,,5GCore1,carrier_01,,-94.5,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,0.0,0.0,-88.56,,,,,,,0.669,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,981,,False,,,5GCore1,carrier_01,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,unknown,unknown,unknown,unknown,/user/WL_11N_HT_20MHz_1SS_MCS0_UNICAST.iqvsg,success,0.669,
acee19ba863f11f1902df1038fb33aeb,110,True,True,ALL,rx_pkt,WIFI,n,5,20,,0,120,5600,2,normal,-94.5,200,0,1024,0,0,,,982,rfdate_error_status,False,False,,,,,,017851EEA602E82E,"fwVersion: Rev 55.2.900, phyVersion: 1.1.36.235, core80211Version: 310.2.700 proxima_silicon_b0",,,,,,,,,,,0.669,
